Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGME49_202550	TGME49_202550.R494	Toxoplasma gondii ME49	TGME49_chrVIIa:3,225,748..3,235,131(+)	basal complex component BCC6	TGGT1_202550,TGRH88_036460,TGVEG_202550	OG6_490150
TGME49_202568	TGME49_202568-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,218,663..3,220,548(-)	FAM32A domain-containing protein	TGGT1_202568,TGRH88_036450,TGVEG_202568	OG6_101764
TGME49_202572	TGME49_202572-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,207,247..3,216,124(-)	ribophorin i protein	TGGT1_202572,TGRH88_036440,TGVEG_202572	OG6_102688
TGME49_202580	TGME49_202580.R495	Toxoplasma gondii ME49	TGME49_chrVIIa:3,190,542..3,205,617(+)	chaperone protein ClpB5, putative	TGGT1_202580,TGRH88_036430,TGVEG_202580	OG6_100223
TGME49_202590	TGME49_202590-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,183,461..3,188,349(+)	hypothetical protein	TGGT1_202590,TGRH88_036420,TGVEG_202590	OG6_108194
TGME49_202600	TGME49_202600-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,182,071..3,183,956(-)	hypothetical protein	TGGT1_202600,TGRH88_036410,TGVEG_202600	OG6_489803
TGME49_202610	TGME49_202610.R496	Toxoplasma gondii ME49	TGME49_chrVIIa:3,170,626..3,181,696(+)	protein phosphatase PPM3D	TGGT1_202610,TGRH88_036400,TGVEG_202610	OG6_489333
TGME49_202620	TGME49_202620.R497	Toxoplasma gondii ME49	TGME49_chrVIIa:3,164,569..3,166,692(-)	dense granule protein GRA64	TGGT1_202620,TGRH88_036390,TGVEG_202620	OG6_489887
TGME49_202630	TGME49_202630-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,149,594..3,162,966(-)	ATP-dependent metallopeptidase HflB subfamily protein	TGGT1_202630,TGRH88_036380,TGVEG_202630	OG6_100384
TGME49_202640	TGME49_202640.R498	Toxoplasma gondii ME49	TGME49_chrVIIa:3,137,161..3,149,457(+)	tRNA pseudouridine synthase 1	TGGT1_202640,TGRH88_036370,TGVEG_202640	OG6_100211
TGME49_202650	TGME49_202650-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,120,640..3,134,651(+)	hypothetical protein	TGGT1_202650,TGRH88_036360,TGVEG_202650	OG6_137363
TGME49_202680	TGME49_202680.R499	Toxoplasma gondii ME49	TGME49_chrVIIa:3,107,113..3,114,492(-)	cytochrome b-c1 complex subunit 2	TGGT1_202680,TGRH88_036350,TGVEG_202680	OG6_102381
TGME49_202690	TGME49_202690-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,101,838..3,106,149(+)	DNA-directed RNA polymerase II RPB9	TGGT1_202690,TGRH88_036340,TGVEG_202690	OG6_102455
TGME49_202700	TGME49_202700-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,095,578..3,101,686(-)	hypothetical protein	TGGT1_202700,TGRH88_036330,TGVEG_202700	OG6_490822
TGME49_202720	TGME49_202720-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,080,735..3,093,299(-)	RNB family domain-containing protein	TGGT1_202720,TGRH88_036320,TGVEG_202720	OG6_490125
TGME49_202730	TGME49_202730-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,073,966..3,079,826(+)	hypothetical protein	TGGT1_202730,TGRH88_036310,TGVEG_202730	OG6_491206
TGME49_202740	TGME49_202740-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,063,725..3,069,760(-)	pseudouridine synthase, putative	TGGT1_202740,TGRH88_036300,TGVEG_202740	OG6_101927
TGME49_202750	TGME49_202750-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,055,742..3,064,686(+)	3' exoribonuclease family, domain 1 domain-containing protein	TGGT1_202750,TGRH88_036290,TGVEG_202750	OG6_103422
TGME49_202760	TGME49_202760-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,050,604..3,055,593(-)	hypothetical protein	TGGT1_202760,TGRH88_036280,TGVEG_202760	OG6_491687
TGME49_202770	TGME49_202770.R500	Toxoplasma gondii ME49	TGME49_chrVIIa:3,041,094..3,049,894(+)	RNA recognition motif-containing protein	TGGT1_202770,TGRH88_036250,TGRH88_036270,TGVEG_202770	OG6_104067
TGME49_202780	TGME49_202780-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,033,153..3,037,960(-)	rhoptry kinase family protein ROP25	TGGT1_202780,TGVEG_202780	OG6_492039
TGME49_202790	TGME49_202790-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,024,978..3,032,188(-)	dihydrouridine synthase (dus) protein	TGGT1_202790,TGRH88_036230,TGVEG_202790	OG6_101867
TGME49_202800	TGME49_202800-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,017,549..3,023,257(-)	cytochrome c oxidase assembly protein COX11 protein, putative	TGGT1_202800,TGRH88_036220,TGVEG_202800	OG6_102743
TGME49_202810	TGME49_202810-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,014,641..3,017,329(+)	mitochondrial import inner membrane translocase subunit TIM14	TGGT1_202810,TGRH88_036210,TGVEG_202810	OG6_101286
TGME49_202820	TGME49_202820-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:3,008,556..3,013,741(+)	ubiquitin-conjugating enzyme subfamily protein	TGGT1_202820,TGRH88_036200,TGVEG_202820	OG6_101758
TGME49_202830	TGME49_202830.R501	Toxoplasma gondii ME49	TGME49_chrVIIa:3,005,393..3,008,371(-)	Elicitor-responsive protein, putative	TGGT1_202830,TGRH88_036190,TGVEG_202830	OG6_101863
TGME49_202840	TGME49_202840-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,990,191..3,000,539(-)	FHA domain-containing protein	TGGT1_202840,TGRH88_036180,TGVEG_202840	OG6_119641
TGME49_202850	TGME49_202850-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,980,954..2,990,264(+)	ATP-binding domain-containing protein	TGGT1_202850,TGRH88_036170,TGVEG_202850	OG6_101395
TGME49_202860	TGME49_202860-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,977,558..2,979,383(+)	hypothetical protein	TGRH88_036160	OG6_490343
TGME49_202870	TGME49_202870.R502	Toxoplasma gondii ME49	TGME49_chrVIIa:2,971,304..2,975,842(+)	SAP domain-containing protein	TGGT1_202870,TGRH88_036150,TGVEG_202870	OG6_103733
TGME49_202880	TGME49_202880.R503	Toxoplasma gondii ME49	TGME49_chrVIIa:2,962,372..2,969,595(+)	carrier superfamily protein	TGGT1_202880,TGRH88_036140,TGVEG_202880	OG6_100767
TGME49_202890	TGME49_202890.R504	Toxoplasma gondii ME49	TGME49_chrVIIa:2,958,661..2,961,764(-)	hypothetical protein	TGGT1_202890,TGRH88_036130,TGVEG_202890	OG6_491557
TGME49_202900	TGME49_202900-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,950,445..2,957,698(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_202900,TGRH88_036120,TGVEG_202900	OG6_195775
TGME49_202910	TGME49_202910-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,947,788..2,949,431(+)	zinc carboxypeptidase superfamily protein	TGGT1_202910,TGRH88_036110,TGVEG_202910	OG6_162756
TGME49_202920	TGME49_202920.R505	Toxoplasma gondii ME49	TGME49_chrVIIa:2,943,237..2,947,582(-)	p-aminobenzoic acid synthase	TGGT1_202920,TGRH88_036100,TGVEG_202920	OG6_106370
TGME49_202930	TGME49_202930.R506	Toxoplasma gondii ME49	TGME49_chrVIIa:2,941,532..2,943,288(+)	IMC sutures component ISC5	TGGT1_202930,TGRH88_036090,TGVEG_202930	OG6_492325
TGME49_202940	TGME49_202940-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,936,249..2,939,562(-)	hypothetical protein	TGGT1_202940,TGRH88_036080,TGVEG_202940	OG6_491701
TGME49_202950	TGME49_202950.R507	Toxoplasma gondii ME49	TGME49_chrVIIa:2,921,929..2,935,870(+)	hypothetical protein	TGGT1_202950,TGRH88_036070,TGVEG_202950	OG6_167241
TGME49_202960	TGME49_202960-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,919,748..2,921,441(-)	glycine cleavage H-protein	TGGT1_202960,TGRH88_036060,TGVEG_202960	OG6_100619
TGME49_202970	TGME49_202970-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,908,289..2,918,361(+)	hypothetical protein	TGGT1_202970,TGRH88_036050,TGVEG_202970	OG6_139649
TGME49_202975	TGME49_202975.R508	Toxoplasma gondii ME49	TGME49_chrVIIa:2,902,761..2,906,568(-)	hypothetical protein	TGGT1_202975,TGRH88_036040,TGVEG_202975	OG6_491560
TGME49_202980	TGME49_202980-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,887,655..2,901,765(-)	hypothetical protein	TGGT1_202980,TGRH88_036030,TGVEG_202980	OG6_179542
TGME49_203010	TGME49_203010-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,864,556..2,874,761(-)	aurora-related kinase ARK3	TGGT1_203010,TGRH88_036000,TGVEG_203010	OG6_100573
TGME49_203020	TGME49_203020-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,856,371..2,864,524(+)	ribosome biogenesis GTPase Der protein	TGGT1_203020,TGRH88_035990,TGVEG_203020	OG6_156235
TGME49_203030	TGME49_203030-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,842,986..2,848,086(-)	N-methyl-D-aspartate receptor-associated protein	TGGT1_203030,TGRH88_035980,TGVEG_203030	OG6_100360
TGME49_203040	TGME49_203040.R509	Toxoplasma gondii ME49	TGME49_chrVIIa:2,836,612..2,842,804(+)	hypothetical protein	TGGT1_203040,TGRH88_035970,TGVEG_203040	OG6_491494
TGME49_203050	TGME49_203050-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,824,004..2,836,222(+)	AP2 domain transcription factor AP2VIIa-6	TGGT1_203050,TGRH88_035960,TGVEG_203050	OG6_491434
TGME49_203060	TGME49_203060-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,821,106..2,825,258(-)	hypothetical protein	TGGT1_203060,TGRH88_035950,TGVEG_203060	OG6_145157
TGME49_203070	TGME49_203070-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,819,953..2,821,147(+)	hypothetical protein	TGGT1_203070,TGRH88_035940,TGVEG_203070	OG6_490426
TGME49_203080	TGME49_203080.R510	Toxoplasma gondii ME49	TGME49_chrVIIa:2,814,601..2,817,627(+)	RNA recognition motif-containing protein	TGGT1_203080,TGRH88_035930,TGVEG_203080	OG6_103065
TGME49_203090	TGME49_203090-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,811,333..2,814,442(+)	hypothetical protein	TGGT1_203090,TGVEG_203090	OG6_490415
TGME49_203100	TGME49_203100-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,809,980..2,810,527(+)	hypothetical protein	TGGT1_203100,TGRH88_035920,TGVEG_203100	OG6_489768
TGME49_203110	TGME49_203110.R511	Toxoplasma gondii ME49	TGME49_chrVIIa:2,805,020..2,808,651(-)	citrate synthase, putative	TGGT1_203110,TGRH88_035910,TGVEG_203110	OG6_101980
TGME49_203120	TGME49_203120-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,802,214..2,805,059(+)	hypothetical protein	TGGT1_203120,TGRH88_035900,TGVEG_203120	OG6_489719
TGME49_203135	TGME49_203135.R512	Toxoplasma gondii ME49	TGME49_chrVIIa:2,745,630..2,800,231(-)	dynein heavy chain family protein	TGGT1_203135,TGRH88_035870,TGRH88_035880,TGRH88_035890,TGVEG_203135	OG6_100025
TGME49_203150	TGME49_203150-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,736,694..2,744,962(+)	hypothetical protein	TGGT1_203150,TGRH88_035860,TGVEG_203150	OG6_490878
TGME49_203160	TGME49_203160-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,721,239..2,733,557(-)	hypothetical protein	TGGT1_203160,TGRH88_035850,TGVEG_203160	OG6_148532
TGME49_203170	TGME49_203170.R513	Toxoplasma gondii ME49	TGME49_chrVIIa:2,711,168..2,721,810(+)	OB-fold nucleic acid binding domain-containing protein	TGGT1_203170,TGRH88_035840,TGVEG_203170	OG6_127453
TGME49_203180	TGME49_203180.R514	Toxoplasma gondii ME49	TGME49_chrVIIa:2,689,794..2,710,263(-)	leucine rich repeat-containing protein	TGGT1_203180,TGRH88_035820,TGVEG_203180	OG6_102427
TGME49_203200	TGME49_203200.R515	Toxoplasma gondii ME49	TGME49_chrVIIa:2,674,210..2,688,386(+)	hypothetical protein	TGGT1_203200,TGRH88_035810,TGVEG_203200	OG6_490719
TGME49_203220	TGME49_203220-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,661,858..2,673,079(+)	DEAD/DEAH box helicase domain-containing protein	TGGT1_203220,TGRH88_035800,TGVEG_203220	OG6_492137
TGME49_203230	TGME49_203230-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,658,892..2,660,878(+)	hypothetical protein	TGGT1_203230,TGRH88_035790,TGVEG_203230	OG6_223025
TGME49_203240	TGME49_203240-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,647,720..2,658,076(-)	hypothetical protein	TGGT1_203240,TGRH88_035780,TGVEG_203240	OG6_223156
TGME49_203250	TGME49_203250-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,643,428..2,646,708(+)	hypothetical protein	TGGT1_203250,TGRH88_035770,TGVEG_203250	OG6_489842
TGME49_203260	TGME49_203260-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,631,707..2,640,504(-)	cell cycle checkpoint protein RAD17, putative	TGGT1_203260,TGRH88_035760,TGVEG_203260	OG6_491765
TGME49_203270	TGME49_203270-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,625,125..2,631,309(+)	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP domain-containing protein	TGGT1_203270,TGRH88_035750,TGVEG_203270	OG6_100939
TGME49_203280	TGME49_203280-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,620,288..2,624,987(-)	hypothetical protein	TGGT1_203280,TGRH88_035740,TGVEG_203280	OG6_148527
TGME49_203290	TGME49_203290.R516	Toxoplasma gondii ME49	TGME49_chrVIIa:2,618,197..2,619,438(-)	dense granule protein GRA34	TGGT1_203290,TGRH88_035730,TGVEG_203290	OG6_490608
TGME49_203300	TGME49_203300-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,607,323..2,617,842(+)	DUF726 domain-containing protein	TGGT1_203300,TGRH88_035720,TGVEG_203300	OG6_102131
TGME49_203310	TGME49_203310.R517	Toxoplasma gondii ME49	TGME49_chrVIIa:2,604,221..2,605,966(+)	dense granule protein GRA7	TGGT1_203310,TGRH88_035710,TGVEG_203310	OG6_489748
TGME49_203320	TGME49_203320-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,573,668..2,600,955(-)	zinc finger in N-recognin protein	TGGT1_203320,TGRH88_035700,TGVEG_203320,TGVEG_440540	OG6_137388
TGME49_203330	TGME49_203330-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,569,428..2,572,353(-)	hypothetical protein	TGGT1_203330,TGRH88_035690,TGVEG_203330	OG6_104916
TGME49_203340	TGME49_203340.R518	Toxoplasma gondii ME49	TGME49_chrVIIa:2,565,249..2,569,550(+)	metallo-beta-lactamase domain-containing protein	TGGT1_203340,TGRH88_035680,TGVEG_203340	OG6_108184
TGME49_203350	TGME49_203350-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,556,317..2,563,578(-)	hypothetical protein	TGGT1_203350,TGRH88_035670,TGVEG_203350	OG6_129493
TGME49_203358	TGME49_203358.R519	Toxoplasma gondii ME49	TGME49_chrVIIa:2,548,693..2,555,629(+)	hypothetical protein	TGGT1_203358,TGRH88_035660,TGVEG_203358	OG6_130940
TGME49_203362	TGME49_203362-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,543,065..2,546,973(+)	prefoldin, putative	TGGT1_203362,TGRH88_035650,TGVEG_203362	OG6_103935
TGME49_203370	TGME49_203370-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,539,256..2,542,964(-)	Utp12 domain-containing protein	TGGT1_203370,TGRH88_035640,TGVEG_203370	OG6_153113
TGME49_203375	TGME49_203375-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,536,254..2,538,398(-)	cpw-wpc domain-containing protein	TGGT1_203375,TGRH88_035630,TGVEG_203375	OG6_176146
TGME49_203380	TGME49_203380-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,527,209..2,536,298(+)	DnaJ domain-containing protein	TGGT1_203380,TGRH88_035620,TGVEG_203380	OG6_102149
TGME49_203390	TGME49_203390.R520	Toxoplasma gondii ME49	TGME49_chrVIIa:2,521,262..2,524,789(-)	CRAL/TRIO domain-containing protein	TGGT1_203390,TGRH88_035610,TGVEG_203390	OG6_102382
TGME49_203400	TGME49_203400.R521	Toxoplasma gondii ME49	TGME49_chrVIIa:2,515,373..2,519,582(+)	hypothetical protein	TGGT1_203400,TGRH88_035600,TGVEG_203400	OG6_174438
TGME49_203420	TGME49_203420-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,507,663..2,515,172(-)	4'-phosphopantetheinyl transferase domain-containing protein	TGGT1_203420,TGRH88_035590,TGVEG_203420	OG6_101866
TGME49_203440	TGME49_203440.R522	Toxoplasma gondii ME49	TGME49_chrVIIa:2,500,850..2,507,874(+)	anaphase-promoting complex subunit APC10	TGGT1_203440,TGRH88_035570,TGVEG_203440	OG6_102604
TGME49_203450	TGME49_203450.R523	Toxoplasma gondii ME49	TGME49_chrVIIa:2,493,933..2,500,434(-)	brain colonization protein BCP1	TGGT1_203450,TGRH88_035560,TGVEG_203450	OG6_110534
TGME49_203450	TGME49_203450.R524	Toxoplasma gondii ME49	TGME49_chrVIIa:2,493,933..2,500,434(-)	brain colonization protein BCP1	TGGT1_203450,TGRH88_035560,TGVEG_203450	OG6_110534
TGME49_203460	TGME49_203460-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,492,772..2,493,651(+)	mitochondrial distribution and morphology protein, putative	TGGT1_203460,TGRH88_035550,TGVEG_203460	OG6_104453
TGME49_203470	TGME49_203470-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,491,017..2,491,592(+)	hypothetical protein	TGGT1_203470,TGRH88_035540,TGVEG_203470	OG6_490351
TGME49_203480	TGME49_203480-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,480,747..2,491,588(-)	hypothetical protein	TGGT1_203480,TGRH88_035530,TGVEG_203480	OG6_490282
TGME49_203490	TGME49_203490-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,472,905..2,480,269(+)	GNL3L/Grn1 GTPase	TGGT1_203490,TGRH88_035520,TGVEG_203490	OG6_101399
TGME49_203500	TGME49_203500-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,468,959..2,471,087(+)	alanine dehydrogenase/pyridine nucleotide transhydrogenase domain-containing protein	TGGT1_203500,TGRH88_035510,TGVEG_203500	OG6_490167
TGME49_203505	TGME49_203505.R525	Toxoplasma gondii ME49	TGME49_chrVIIa:2,464,296..2,468,121(+)	hypothetical protein	TGGT1_203505,TGRH88_035500,TGVEG_203505	OG6_224182
TGME49_203510	TGME49_203510-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,456,036..2,462,544(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGGT1_203510,TGRH88_035490,TGVEG_203510	OG6_126895
TGME49_203520	TGME49_203520-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,445,415..2,452,929(-)	hypothetical protein	TGGT1_203520,TGRH88_035480,TGVEG_203520	OG6_142373
TGME49_203540	TGME49_203540.R526	Toxoplasma gondii ME49	TGME49_chrVIIa:2,430,274..2,443,444(-)	RNA binding protein, putative	TGGT1_203540,TGRH88_035470,TGVEG_203540	OG6_106127
TGME49_203590	TGME49_203590-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,411,736..2,413,097(-)	hypothetical protein	TGGT1_203590,TGRH88_035430,TGVEG_203590	OG6_490653
TGME49_203600	TGME49_203600.R527	Toxoplasma gondii ME49	TGME49_chrVIIa:2,406,111..2,409,382(-)	dense granule protein GRA50	TGGT1_203600,TGRH88_035420,TGVEG_203600	OG6_492224
TGME49_203610	TGME49_203610-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,400,642..2,405,422(+)	3'-5' exoribonuclease csl4, putative	TGGT1_203610,TGRH88_035410,TGVEG_203610	OG6_101821
TGME49_203620	TGME49_203620.R528	Toxoplasma gondii ME49	TGME49_chrVIIa:2,394,180..2,399,777(+)	ribosomal protein RPS35	TGGT1_203620,TGRH88_035400,TGVEG_203620	OG6_139428
TGME49_203630	TGME49_203630.R529	Toxoplasma gondii ME49	TGME49_chrVIIa:2,392,427..2,393,896(-)	ribosomal protein RPL44	TGGT1_203630,TGRH88_035390,TGVEG_203630	OG6_100788
TGME49_203665	TGME49_203665-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,356,101..2,389,432(-)	hypothetical protein	TGGT1_203665,TGRH88_035380,TGVEG_203665	OG6_490210
TGME49_203682	TGME49_203682-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,351,593..2,354,662(-)	hypothetical protein	TGGT1_203682,TGRH88_035370,TGVEG_203682	OG6_490594
TGME49_203685	TGME49_203685-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,344,033..2,347,735(-)	hypothetical protein	TGGT1_203685,TGVEG_203685	OG6_491971
TGME49_203690	TGME49_203690.R530	Toxoplasma gondii ME49	TGME49_chrVIIa:2,320,097..2,331,462(-)	AP2 domain transcription factor AP2VIIa-5	TGGT1_203690,TGRH88_035350,TGVEG_203690	OG6_491860
TGME49_203700	TGME49_203700-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,315,663..2,318,335(-)	SFT2 family protein	TGGT1_203700,TGRH88_035340,TGVEG_203700	OG6_101469
TGME49_203705	TGME49_203705-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,312,047..2,313,521(-)	hypothetical protein	TGGT1_203705,TGRH88_035330,TGVEG_203705	OG6_491991
TGME49_203710	TGME49_203710-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,296,532..2,310,876(-)	AP2 domain transcription factor AP2VIIa-4	TGGT1_203710,TGRH88_035320,TGVEG_203710	OG6_491369
TGME49_203720	TGME49_203720-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,292,037..2,296,418(+)	vitamin k epoxide reductase family protein	TGGT1_203720,TGRH88_035310,TGVEG_203720	OG6_491968
TGME49_203730	TGME49_203730.R531	Toxoplasma gondii ME49	TGME49_chrVIIa:2,282,079..2,290,507(+)	hypothetical protein	TGGT1_203730,TGRH88_035300,TGVEG_203730	OG6_156444
TGME49_203740	TGME49_203740-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,278,594..2,280,488(-)	hypothetical protein	TGGT1_203740,TGRH88_035290,TGVEG_203740	OG6_491380
TGME49_203750	TGME49_203750-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,262,208..2,278,520(+)	hypothetical protein	TGGT1_203750,TGRH88_035280,TGVEG_203750	OG6_491392
TGME49_203760	TGME49_203760-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,250,314..2,261,869(-)	hypothetical protein	TGGT1_203760,TGRH88_035270,TGVEG_203760	OG6_490078
TGME49_203770	TGME49_203770-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,247,152..2,250,263(+)	hypothetical protein	TGGT1_203770,TGRH88_035260,TGVEG_203770	OG6_490895
TGME49_203780	TGME49_203780-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,240,044..2,245,991(+)	hypothetical protein	TGGT1_203780,TGRH88_035250,TGVEG_203780	OG6_492051
TGME49_203790	TGME49_203790.R532	Toxoplasma gondii ME49	TGME49_chrVIIa:2,233,841..2,239,108(+)	hypothetical protein	TGGT1_203790,TGRH88_035240,TGVEG_203790	OG6_490272
TGME49_203800	TGME49_203800-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,224,872..2,232,433(+)	hypothetical protein	TGGT1_203800,TGRH88_035230,TGVEG_203800	OG6_491343
TGME49_203810	TGME49_203810.R533	Toxoplasma gondii ME49	TGME49_chrVIIa:2,215,891..2,222,236(-)	kelch repeat-containing protein	TGGT1_203810,TGRH88_035220,TGVEG_203810	OG6_154599
TGME49_203815	TGME49_203815-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,209,071..2,210,477(-)	hypothetical protein	TGRH88_035210,TGVEG_203815	OG6_491749
TGME49_203820	TGME49_203820-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,200,811..2,207,963(-)	hypothetical protein	TGGT1_203820,TGRH88_035200,TGVEG_203820	OG6_489811
TGME49_203830	TGME49_203830.R534	Toxoplasma gondii ME49	TGME49_chrVIIa:2,189,658..2,199,920(+)	FHA domain-containing protein	TGGT1_203830,TGRH88_035190,TGVEG_203830	OG6_125165
TGME49_203840	TGME49_203840.R535	Toxoplasma gondii ME49	TGME49_chrVIIa:2,179,250..2,188,025(+)	DEAD/DEAH box helicase domain-containing protein	TGGT1_203840,TGRH88_035180,TGVEG_203840	OG6_134690
TGME49_203860	TGME49_203860-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,175,700..2,179,071(-)	hypothetical protein	TGGT1_203860,TGRH88_035170,TGVEG_203860	OG6_489888
TGME49_203870	TGME49_203870-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,169,657..2,174,364(-)	pre-mRNA-splicing factor ISY1, putative	TGGT1_203870,TGRH88_035160,TGVEG_203870	OG6_102669
TGME49_203880	TGME49_203880.R536	Toxoplasma gondii ME49	TGME49_chrVIIa:2,156,771..2,167,935(-)	hypothetical protein	TGGT1_203880,TGRH88_035140,TGVEG_203880	OG6_490882
TGME49_203890	TGME49_203890-t26_1	Toxoplasma gondii ME49	TGME49_chrVIIa:2,153,649..2,156,270(-)	hypothetical protein	TGGT1_203890,TGRH88_035130,TGVEG_203890	OG6_490546
TGME49_203900	TGME49_203900.R537	Toxoplasma gondii ME49	TGME49_chrVIIa:2,141,472..2,152,726(-)	FAM184 domain-containing protein	TGGT1_203900,TGRH88_035120,TGVEG_203900	OG6_100282
